model,task,method,ttc,target,predictor,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_p_hack,124,26,0.5536279923343005,0.5802346249128054,0.02660663257850493
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_entropy_mean,124,26,0.6813037369274114,0.7624325754864585,0.08112883855904707
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_entropy_mean,124,26,0.44150181934799887,0.5239432991873887,0.08244147983938982
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_p_hack,124,26,0.4623163016202222,0.40361056333133133,-0.05870573828889086
QwenControl,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_p_hack,124,26,0.5536279923343005,0.5802346249128054,0.02660663257850493
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_entropy_mean,79,71,0.5766616604157754,0.5443032643449889,-0.0323583960707865
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_entropy_mean,79,71,0.4206374892877245,0.3733114257919304,-0.0473260634957941
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_p_hack,79,71,0.5363545724832992,0.46760172309644105,-0.06875284938685816
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_p_hack,79,71,0.595813959282489,0.5817817205645015,-0.014032238717987533
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_entropy_mean,116,34,0.5683197501739516,0.5375503506224137,-0.0307693995515379
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_entropy_mean,116,34,0.4028615378550331,0.3824568968756897,-0.020404640979343414
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_p_hack,116,34,0.5100315921471535,0.4825902610870037,-0.027441331060149843
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_p_hack,116,34,0.589526068198545,0.587964148010735,-0.0015619201878099842
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_entropy_mean,140,10,0.5562911908170605,0.6321036226951977,0.07581243187813724
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_entropy_mean,140,10,0.3924410500386573,0.47937258795452564,0.08693153791586833
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_p_hack,140,10,0.5035939696431407,0.5068577815988253,0.0032638119556845924
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_p_hack,140,10,0.5856832389239551,0.6380151494042504,0.052331910480295285
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_entropy_mean,12,138,0.5466910750301218,0.5626196379781087,0.015928562947986835
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_entropy_mean,12,138,0.4347322783307015,0.3950629387318034,-0.03966933959889807
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_p_hack,12,138,0.521971352974671,0.5022324444226948,-0.019738908551976242
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_p_hack,12,138,0.5756129764700456,0.5903510813460556,0.014738104876010016
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,reasoning_entropy_mean,121,29,0.5378681934258575,0.6593017771314378,0.12143358370558033
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,action_entropy_mean,121,29,0.37474817298035795,0.4962394467011715,0.12149127372081353
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,reasoning_p_hack,121,29,0.512484198897146,0.46762570687838867,-0.04485849201875736
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,reward_irrelevant_action,action_p_hack,121,29,0.5848507156752091,0.6072023567826179,0.022351641107408837
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,reasoning_entropy_mean,121,29,0.5378681934258575,0.6593017771314378,0.12143358370558033
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,action_entropy_mean,121,29,0.37474817298035795,0.4962394467011715,0.12149127372081353
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,reasoning_p_hack,121,29,0.512484198897146,0.46762570687838867,-0.04485849201875736
QwenControl,pick_and_place_simple,react_ttc_monitored,16.0,ineffective_action,action_p_hack,121,29,0.5848507156752091,0.6072023567826179,0.022351641107408837
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_entropy_mean,85,65,0.6302707263085529,0.614297427152062,-0.015973299156490817
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_entropy_mean,85,65,0.44141243020599563,0.3933278625961069,-0.04808456760988872
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_p_hack,85,65,0.476021504625835,0.41052302453901657,-0.06549848008681841
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_p_hack,85,65,0.5658414587181801,0.5136484213807917,-0.05219303733738845
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_entropy_mean,132,18,0.6192993750931055,0.653045943823394,0.03374656873028847
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_entropy_mean,132,18,0.4207825390461591,0.4190595823424196,-0.0017229567037395088
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_p_hack,132,18,0.4481009711535975,0.4442497942198439,-0.003851176933753586
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_p_hack,132,18,0.5429211762582904,0.5454486730390244,0.002527496780734051
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,reasoning_entropy_mean,142,8,0.6195591269133355,0.6906185599271754,0.07105943301383988
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,action_entropy_mean,142,8,0.4202685938577664,0.4260284135567157,0.005759819698949342
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,reasoning_p_hack,142,8,0.45279775278708717,0.3560679490582106,-0.09672980372887657
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,examine_loop,action_p_hack,142,8,0.5427589971609951,0.5514867229919349,0.008727725830939836
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,reasoning_entropy_mean,12,138,0.7125413810250477,0.615593100933409,-0.0969482800916387
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,action_entropy_mean,12,138,0.544332399905663,0.40981433940136675,-0.1345180605042962
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,reasoning_p_hack,12,138,0.46976637366998997,0.445714695682552,-0.024051677987437958
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,no_progress_window,action_p_hack,12,138,0.6041035817433443,0.5379306405788163,-0.06617294116452799
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_entropy_mean,115,35,0.6099008664459701,0.6675355674235557,0.05763470097758561
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_entropy_mean,115,35,0.40374009013556783,0.47589306487617883,0.072152974740611
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_p_hack,115,35,0.4683475874916057,0.3795957693342116,-0.08875181815739414
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_p_hack,115,35,0.5447344516518894,0.5382631268808429,-0.006471324771046505
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_entropy_mean,115,35,0.6099008664459701,0.6675355674235557,0.05763470097758561
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_entropy_mean,115,35,0.40374009013556783,0.47589306487617883,0.072152974740611
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_p_hack,115,35,0.4683475874916057,0.3795957693342116,-0.08875181815739414
QwenControl,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_p_hack,115,35,0.5447344516518894,0.5382631268808429,-0.006471324771046505
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_entropy_mean,96,54,0.6414835505782109,0.6661395393284777,0.024655988750266755
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_entropy_mean,96,54,0.465331145004183,0.46027229123860125,-0.005058853765581739
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack,96,54,0.5069135202398379,0.45570575001725167,-0.05120777022258627
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack,96,54,0.6041882283526422,0.5868289926856415,-0.017359235667000705
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_entropy_mean,126,24,0.6324069819562724,0.7446115105314887,0.11220452857521623
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_entropy_mean,126,24,0.44645845104686555,0.5530303673075405,0.10657191626067497
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack,126,24,0.49355049319615957,0.4618519292183307,-0.031698563977828886
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack,126,24,0.5992481774856067,0.5910652151538266,-0.008182962331780064
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,reasoning_entropy_mean,143,7,0.6418300637062582,0.824608124178736,0.1827780604724778
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,action_entropy_mean,143,7,0.4609483420463199,0.5158401049517545,0.05489176290543457
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,reasoning_p_hack,143,7,0.4937120196063683,0.38156994860648163,-0.11214207099988666
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,examine_loop,action_p_hack,143,7,0.5989100181625098,0.578100418519913,-0.020809599642596766
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,reasoning_entropy_mean,12,138,0.7579533908503201,0.6410037339785668,-0.1169496568717533
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,action_entropy_mean,12,138,0.5475314508754915,0.45620374084623283,-0.09132771002925866
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,reasoning_p_hack,12,138,0.46489066488661995,0.49052985844432306,0.02563919355770311
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,no_progress_window,action_p_hack,12,138,0.6424250911684736,0.594070539368526,-0.04835455179994752
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_entropy_mean,114,36,0.6240739486510892,0.7335979398061636,0.10952399115507438
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_entropy_mean,114,36,0.43926485285539596,0.540286122826969,0.10102126997157301
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack,114,36,0.5107069759033531,0.4180892553048272,-0.09261772059852591
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack,114,36,0.6020032927372906,0.5850683376340876,-0.016934955103202975
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_entropy_mean,114,36,0.6240739486510892,0.7335979398061636,0.10952399115507438
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_entropy_mean,114,36,0.43926485285539596,0.540286122826969,0.10102126997157301
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack,114,36,0.5107069759033531,0.4180892553048272,-0.09261772059852591
QwenControl,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack,114,36,0.6020032927372906,0.5850683376340876,-0.016934955103202975
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_entropy_mean,76,74,0.6558139868382968,0.6260781724686513,-0.029735814369645563
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_entropy_mean,76,74,0.5546394753682338,0.43042643181342893,-0.12421304355480484
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,reasoning_p_hack,76,74,0.5111566655496,0.4578688736695449,-0.05328779188005517
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,bad_action,action_p_hack,76,74,0.5705329914507281,0.5674059630157078,-0.0031270284350203292
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_entropy_mean,125,25,0.6223062183097113,0.735334818947074,0.11302860063736264
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_entropy_mean,125,25,0.4967381319960535,0.4764755833069128,-0.02026254868914068
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,reasoning_p_hack,125,25,0.4921396917148991,0.4485096707581418,-0.043630020956757276
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,repeated_action,action_p_hack,125,25,0.5723036079145614,0.552423904963902,-0.019879702950659328
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,reasoning_entropy_mean,141,9,0.6323851840150686,0.7783707573628975,0.1459855733478289
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,action_entropy_mean,141,9,0.4911648357997651,0.5277682482680706,0.03660341246830545
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,reasoning_p_hack,141,9,0.49365778072590705,0.34716179455144935,-0.1464959861744577
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,examine_loop,action_p_hack,141,9,0.5688619781601312,0.5710010769821349,0.0021390988220036933
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,reasoning_entropy_mean,12,138,0.5600692664053476,0.6481943229385984,0.08812505653325076
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,action_entropy_mean,12,138,0.4351319902968715,0.49842443622186267,0.06329244592499117
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,reasoning_p_hack,12,138,0.5192971410906462,0.4818741850741172,-0.03742295601652895
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,no_progress_window,action_p_hack,12,138,0.6257598518615678,0.5640538434136153,-0.06170600844795249
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_entropy_mean,114,36,0.6223175147484414,0.7007625300296787,0.07844501528123726
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_entropy_mean,114,36,0.4777847407497527,0.5426859899085472,0.06490124915879453
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,reasoning_p_hack,114,36,0.5150587571833283,0.38926402540045835,-0.12579473178286993
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,reward_irrelevant_action,action_p_hack,114,36,0.5719808344166717,0.5595203747199209,-0.012460459696750803
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_entropy_mean,114,36,0.6223175147484414,0.7007625300296787,0.07844501528123726
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_entropy_mean,114,36,0.4777847407497527,0.5426859899085472,0.06490124915879453
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,reasoning_p_hack,114,36,0.5150587571833283,0.38926402540045835,-0.12579473178286993
QwenControl,pick_and_place_simple,react_ttc_monitored,128.0,ineffective_action,action_p_hack,114,36,0.5719808344166717,0.5595203747199209,-0.012460459696750803
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_entropy_mean,89,61,0.6001423403456425,0.570134044204241,-0.030008296141401547
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_entropy_mean,89,61,0.4520023149505162,0.36369339927843214,-0.08830891567208404
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,reasoning_p_hack,89,61,0.4854248179086402,0.4031221134532153,-0.08230270445542492
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,bad_action,action_p_hack,89,61,0.5666184252343269,0.4845591141332659,-0.08205931110106102
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_entropy_mean,131,19,0.5813650515749162,0.6332643805740449,0.051899328999128636
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_entropy_mean,131,19,0.417491059012099,0.4064302450523859,-0.01106081395971309
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,reasoning_p_hack,131,19,0.46382374825438766,0.3701235101679118,-0.09370023808647587
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,repeated_action,action_p_hack,131,19,0.5424473672073372,0.46981793178016684,-0.07262943542717037
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,reasoning_entropy_mean,141,9,0.5832280952559702,0.6617426173476749,0.07851452209170473
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,action_entropy_mean,141,9,0.41546106848833153,0.42594363663617213,0.010482568147840599
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,reasoning_p_hack,141,9,0.4571592994937386,0.3704218317664405,-0.08673746772729812
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,examine_loop,action_p_hack,141,9,0.5366110027779986,0.48055493514294984,-0.05605606763504872
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,reasoning_entropy_mean,12,138,0.663610750380225,0.5813588114685376,-0.08225193891168736
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,action_entropy_mean,12,138,0.4824812219916827,0.4103168748020298,-0.07216434718965292
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,reasoning_p_hack,12,138,0.4882397133211098,0.44879986343957823,-0.0394398498815316
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,no_progress_window,action_p_hack,12,138,0.5922681203422447,0.5281154229266477,-0.06415269741559704
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_entropy_mean,125,25,0.5717420008377762,0.6689237952999544,0.09718179446217823
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_entropy_mean,125,25,0.3995623807116124,0.4987282319051502,0.09916585119353782
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,reasoning_p_hack,125,25,0.46518540450051893,0.38580328607800973,-0.0793821184225092
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,reward_irrelevant_action,action_p_hack,125,25,0.5371469479475702,0.513751092581522,-0.023395855366048268
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_entropy_mean,125,25,0.5717420008377762,0.6689237952999544,0.09718179446217823
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_entropy_mean,125,25,0.3995623807116124,0.4987282319051502,0.09916585119353782
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,reasoning_p_hack,125,25,0.46518540450051893,0.38580328607800973,-0.0793821184225092
QwenControl,pick_and_place_simple,react_ttc_monitored,256.0,ineffective_action,action_p_hack,125,25,0.5371469479475702,0.513751092581522,-0.023395855366048268
QwenHack,pick_and_place_simple,react_baseline,,bad_action,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,bad_action,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,bad_action,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,bad_action,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,repeated_action,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,repeated_action,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,repeated_action,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,repeated_action,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,examine_loop,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,examine_loop,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,examine_loop,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,examine_loop,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,no_progress_window,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,no_progress_window,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,no_progress_window,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,no_progress_window,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,reward_irrelevant_action,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,reward_irrelevant_action,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,reward_irrelevant_action,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,reward_irrelevant_action,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,ineffective_action,reasoning_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,ineffective_action,action_entropy_mean,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,ineffective_action,reasoning_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_baseline,,ineffective_action,action_p_hack,0,0,,,
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,reasoning_entropy_mean,98,52,0.4569657291664544,0.25901350850241517,-0.19795222066403922
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_entropy_mean,98,52,0.6083766627395184,0.4219326898492826,-0.1864439728902358
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,reasoning_p_hack,98,52,0.9511217082344698,0.9676617200789981,0.016540011844528246
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,bad_action,action_p_hack,98,52,0.9825381606592787,0.9890342053680958,0.00649604470881715
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_entropy_mean,116,34,0.4099324568062021,0.3146817326740786,-0.09525072413212349
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_entropy_mean,116,34,0.5600742942573047,0.4880233731408276,-0.0720509211164771
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,reasoning_p_hack,116,34,0.955978981806164,0.959846322399144,0.0038673405929799953
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,repeated_action,action_p_hack,116,34,0.9838065084222894,0.988145983728374,0.004339475306084584
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_entropy_mean,150,0,0.3883422926695874,,
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_entropy_mean,150,0,0.54374275213757,,
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,reasoning_p_hack,150,0,0.9568555790072397,,
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,examine_loop,action_p_hack,150,0,0.9847901228250021,,
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_entropy_mean,12,138,0.911480738650067,0.342851993019111,-0.568628745630956
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_entropy_mean,12,138,0.7280299347457624,0.5277177797368575,-0.20031215500890487
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,reasoning_p_hack,12,138,0.9833051387398016,0.9545556172913645,-0.02874952144843712
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,no_progress_window,action_p_hack,12,138,0.9897143577417684,0.9843619284844135,-0.005352429257354907
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_entropy_mean,148,2,0.3896099999248487,0.2945319557802577,-0.09507804414459098
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_entropy_mean,148,2,0.5406705124940069,0.7710884857612352,0.23041797326722835
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,reasoning_p_hack,148,2,0.9567920401160206,0.9615574569574424,0.004765416841421843
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,reward_irrelevant_action,action_p_hack,148,2,0.9847864021838402,0.9850654502709707,0.000279048087130529
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_entropy_mean,148,2,0.3896099999248487,0.2945319557802577,-0.09507804414459098
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_entropy_mean,148,2,0.5406705124940069,0.7710884857612352,0.23041797326722835
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,reasoning_p_hack,148,2,0.9567920401160206,0.9615574569574424,0.004765416841421843
QwenHack,pick_and_place_simple,react_ttc_monitored,8.0,ineffective_action,action_p_hack,148,2,0.9847864021838402,0.9850654502709707,0.000279048087130529
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_entropy_mean,105,45,0.5202565510948928,0.42593865887724924,-0.09431789221764353
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_entropy_mean,105,45,0.7139151561455015,0.6899497328823274,-0.02396542326317408
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,reasoning_p_hack,105,45,0.9503660123723996,0.9497169933910932,-0.0006490189813064262
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,bad_action,action_p_hack,105,45,0.9802278946708388,0.9807564238628382,0.0005285291919994162
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_entropy_mean,112,38,0.5035641759038116,0.4577628898213963,-0.04580128608241535
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_entropy_mean,112,38,0.7008901373940277,0.7239245786013494,0.023034441207321676
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,reasoning_p_hack,112,38,0.9519804627475371,0.9448390572099208,-0.00714140553761633
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,repeated_action,action_p_hack,112,38,0.9810772773220526,0.9783503408998925,-0.0027269364221601533
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_entropy_mean,149,1,0.4900255829363976,0.7803656569167288,0.2903400739803312
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_entropy_mean,149,1,0.7053304139810034,0.914597691812863,0.2092672778318596
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,reasoning_p_hack,149,1,0.9500513844325548,0.9680397212505341,0.01798833681797929
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,examine_loop,action_p_hack,149,1,0.9802680829213084,0.99802365899086,0.017755576069551582
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_entropy_mean,12,138,0.7674536854264629,0.46800531369074205,-0.2994483717357208
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_entropy_mean,12,138,0.7054584624002307,0.7068357088853595,0.0013772464851288246
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,reasoning_p_hack,12,138,0.9595463879051662,0.9493560822234722,-0.01019030568169399
QwenHack,pick_and_place_simple,react_ttc_monitored,16.0,no_progress_window,action_p_hack,12,138,0.9838957921380089,0.98008129354065,-0.0038144985973589396
